,date,data,url,positive,negative,neutral,compound
46,2018-03-31,"
Venugopal Dhoot
, chairman of the consumer durable-to-oil conglomerate Videocon Industries, has asserted that his firm got no favours from the Chanda Kochhar-led ICICI Bank, nor did he extend any favours to Deepak Kochhar, the banker’s husband, as has been alleged. Mr. Dhoot’s plans to venture into the oil, gas and telecom businesses have come undone, leading to large loans becoming non-performing assets (NPA). He conceded that Videocon’s strategy of diversifying from its core business had backfired.
Please clarify your stand on extending favours to Deepak Kochhar for taking loans from ICICI Bank, where his wife Chanda Kochhar is the Managing Director and CEO.ICICI Bank has already clarified that I have not been given any favour as I have not received a loan from ICICI [Bank] alone — Videocon Industries took loans from a consortium led by the State Bank of India. This was done after a high degree of credit appraisal by the bankers as they found Videocon to be a very lucrative investment because of its oil assets. When the matter came to the [ICICI Bank] Board, Chanda Kochhar was not the Chairperson but one of the members [of the committee].Till the time the matter comes to the Board, Chanda Kochhar did not know which proposal was coming. So she could not have influenced it. I have not invested Rs. 64 crore in NuPower nor issued any money to Deepak Kochhar. Then where is the question of any
quid pro quo
?Why do you think the Central Bureau of Investigation (CBI) has initiated a preliminary enquiry into alleged irregularities by ICICI Bank in extending loans to Videocon Industries? Some bank officials have already been examined.I don’t want to comment on this issue.Why do you think this entire controversy has started now?You must know that a Rs. 660 crore loan was given to Tuskar Overseas Inc., a group company of Videocon, 12 years ago, by the then Managing Director, and not by Ms. Chanda Kochhar. This loan of Rs. 660 core was paid back without any default.Further, a show-cause notice was issued by the Enforcement Directorate to Videocon and we won the case [where it was held] that there had been no violation of the Foreign Exchange Management Act (FEMA) by Videocon.So, how can you link this old issue with the alleged controversy? It seems to be the work of some vested interest.The government has decided to bar 91 bank loan defaulters from leaving India. It is said that you may be on that list...My name doesn’t feature on this 91 defaulters’ list. It only has the names of wilful defaulters and I am not among wilful defaulters. I have not gone overseas in the past five years.My passport has already expired last year and I have not renewed it yet. If I don’t have a passport, then where is the question of flying abroad?How do you propose to repay the Videocon Group’s domestic loans of over Rs. 21,000 crore due to banks?Videocon Industries had taken a loan from ICICI Bank in 2011-12 and all the interest commitments were serviced till 2017. I agree some of the interest payments are due but we have Rs. 40,000 crore of oil assets to take care of that. We are looking at monetising some parts of the oil assets to repay our debts and the bankers are okay with it.Are any discussions under way, with possible buyers selling those oil assets?We are in talks with global oil majors of the likes of Royal Dutch Shell and Exxon-Mobil to partly sell our oil assets to retire debts. Oil prices have increased to $71 a barrel and are projected to go above $90 a barrel. It will increase the valuation of our oil assets.Do you believe that your strategy of diversifying from your core business of consumer electronics to oil and telecom has backfired on the Group?",http://www.thehindu.com/todays-paper/tp-national/we-got-loans-from-a-consortium-led-by-sbi/article23404791.ece,0.09,0.017,0.893,0.9906
47,2018-05-10,"In an apparent major security lapse and breach of banking procedures, the State Bank of India, the country’s largest bank and its sponsored bank — Andhra Pradesh Grameena Vikas Bank (APGVB) — transported crores of money in an open trolley on Thursday.Uncovered fresh currency packed in bundles, totalling about ₹40 crore were loaded on a hired trolley and was being transported to APGVB, less than a kilometre away, with three constables of the Armed Reserve Police escorting it, according to the police.In view of the launching of the Rythu Bandhu scheme on Thursday, large quantities of cash was reportedly kept with SBI’s R.P Road main branch at the town’s Clock Tower Centre.All the five banks selected for distribution of cash in the district were being supplied from SBI’s money chest. According to APGVB branch manager B. Madhu, the bank never had a cash van.They used a cash van only when large sums were brought from Hyderabad. “We didn’t want to delay the distribution, hence speeded up the process,” he added.SBI chief manager B.P. Shiva Kumar said his officials ensured that escort security personnel were present before the cash was handed over. “When such large amounts are transported, cash security van is not required as long as armed guards are present,” he said.Town’s Circle Inspector Basha opined that the three armed constables were not sufficient, as the contingent risk was too high. An explanation notice was being readied to be served on the bank authorities, he said.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.
Printable version | Jun 7, 2018 3:10:48 AM | http://www.thehindu.com/news/national/telangana/40-crore-transported-in-open-trolley/article23845961.ece
",http://www.thehindu.com/news/national/telangana/40-crore-transported-in-open-trolley/article23845961.ece,0.056,0.016,0.928,0.8718
48,2018-05-25," The Enforcement Directorate (ED) Chennai on Friday arrested Bhoopesh Kumar Jain, the managing director of Kanishk Gold Private Limited (KPGL) for alleged money laundering. He was produced before a metropolitan magistrate court and remanded in judicial custody till June 8.According to the ED, it was felt he could try to tamper with evidence and records “to manipulate the facts in favour of his cause.” The agency added Mr. Jain, booked under the Prevention of Money Laundering Act, had not cooperated with the investigation or revealed any information so far.The CBI Bank Security and Fraud Cell had registered a case against Mr. Jain on charges of forgery, cheating and criminal conspiracy levelled against him by the General Manager of State Bank of India (SBI), Chennai. The complaint alleged that he had obtained huge loans from a consortium of 14 banks with SBI as the lead bank, for business purposes. Credit facilities are usually secured against raw materials, semi finished goods, finished goods, stores, spares and stocks. However it came to light that stock statements were fudged with the help of charted accountants. On inspection by the banks in May 2017, it was found that no stocks were there and effectively all operations of KPGL had come to a standstill.According to ED, the total loss caused to the banks due to the fraud was around ₹824 crore as of December 2017.In April, the ED froze land, building, plant and machinery worth ₹48 crore belonging to the company’s owners. They also attached fixed deposits worth ₹143 crore (along with interest accrued) .The cumulative value of the properties frozen/attached was ₹191 crore.KGPL is a Chennai-based jewellery manufacturer, engaged in the business of manufacturing of gold jewellery which was marketed under the brand name ‘KRIZZ’.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.
Printable version | Jun 7, 2018 2:47:46 AM | http://www.thehindu.com/news/national/tamil-nadu/ed-arrests-md-of-kanishk-gold/article23994124.ece
",http://www.thehindu.com/news/national/tamil-nadu/ed-arrests-md-of-kanishk-gold/article23994124.ece,0.1,0.091,0.809,0.2714
49,2018-01-02,"Country’s largest lender SBI netted a windfall of ₹1,771.67 crore, more than its second quarter profit, from customers for non-maintenance of monthly average balance in savings accounts in eight months of 2017-18, Finance Ministry data showed. SBI has close to 40.5 crore savings account customers.The SBI, after a gap of six years, had reintroduced the monthly average balance charges from April 1, 2017. After criticism, it reduced the charges with effect from October 1. “On an average balance of ₹3,000 in metro, SBI earns ₹6 only per month, whereas for a minimum balance of ₹1,000 in rural, bank earns ₹2 per month which is meagre when compared to the services offered and corresponding costs incurred by the bank (free cheque book, 8 free ATM transactions, free branch transactions),” the bank said in a statement. The Ministry data showed the bank charged ₹1,771.67 crore from customers on account of non-maintenance of minimum average balance between April and November 2017.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/minimum-balance-sbi-nets-1772-crore/article22353681.ece,0.077,0.049,0.874,0.7959
50,2018-05-22," Mumbai: The Central Bureau of Investigation (CBI) charge sheet says that fugitive jeweler Mehul Choksi’s firms — Gitanjali Gems, Gili India Ltd, and Nakshatra Brands Ltd — were issued 142 unauthorised letters of understanding (LoU) and 58 foreign letters of credit (FLC) through Punjab National Bank (PNB) during the year 2017, causing ‘wrongful loss’ to the bank.The Hindu, has a copy of the charge sheet that says, “PNB put a wrongful loss of $20,315,870.03 (equivalent to ₹130,02,15,682 at the rate of 64 per USD) in respect of 6 LoUs issued to the three companies and availing buyers’ credit against 142 LoUs issued by accused bank officials.”The FLCs were issued to the three companies, and the value of FLCs against 311 bills under 58 FLCs were enhanced by Gokulnath Shetty, then deputy manager, and Manoj Kharat, single window operator, at PNB’s Brady House branch, and the companies wilfully did not make payment of ₹3106.56 crore on the due date to PNB, the charge sheet says. PNB was put to a wrongful loss of $8,0043,570.43 and corresponding wrongful gain to accused persons on the account of fraudulently and dishonestly issuing 6 LoUs and fraudulently and dishonestly enhancing six FLCs investigated, the charge sheet said. 142 LoUs including the six investigated, and 311 FLC bills including the six investigated, issued by the three companies, were not recorded by the said companies.Kapil Kandelwal, the joint president of Gitanjali Gems was privy to the conspiracy and intentionally camouflaged the identity of the LoU transactions, the CBI said.Role of SBIThe charge sheet says, “$2,998,441 was credited by SBI Frankfurt to the NOSTRO account of PNB and they had sent SWIFT in confirmation about it on March 31, 201. On the same day PNB Brady House had issued 10 LoUs and the overseas lender was SBI Frankfurt. The maker and verifier of it was Mr. Kharat and authoriser was Mr. Shetty. The total amount of the said 10 transactions was $28,492,170, which was credited in the NOSTRO account of PNB. Further there were 24 debit entries in the NOSTRO account of PNB corresponding to the credits of 10 LoUs aggregating to $28,500,202.77 which was transferred to SBI Frankfurt.” The quote for the transactions was obtained from SBI Frankfurt by Debajyoti Dutta, proprietor of Rishika Financials, acting at the behest of Mr. Shetty; mr. Dutta had arranged ₹97,404 which was raised to Gitanjali Gems’ PNB account. Criminal misconductThe charge sheet also says that senior PNB officials, Usha Ananthasubramanian, who was then CEO and MD of PNB, executive directors K.V. Brahmaji Rao and Sanjiv Sharan, and general manager Neha Ahad, had committed acts of criminal misconduct by not implementing the RBI circulars issued on August 3, 2016 despite having full knowledge that a similar fraud had occurred. Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/news/cities/mumbai/choksi-firms-caused-over-130-cr-loss-in-2017-cbi/article23963070.ece,0.061,0.046,0.892,0.7734
51,2018-02-23," The newly established Postoffice Passport Seva Kendra (POSPK) on the premises of the head post office on Bharathi Road in Manjakuppam here will start functioning from Wednesday. This is the third such office to be inaugurated under the jurisdiction of the Regional Passport Office, Chennai.Applicants are required to log on to the website www.passportindia.gov.in, create their User ID and password and fill and submit the application forms online.The passport fee can be paid online through debit/credit card or Net banking of State Bank of India (SBI). Applicants can make use of the SBI challan payment option provided on the website and deposit the fee in the SBI branch after generating challan online. On the first day, the applicants should visit the POSPK with a print out of appointment slip, original papers and photocopies, two photographs in white background and the SBI receipt. The photographs and fingerprints will be captured on the premises.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/news/cities/puducherry/cuddalore-gets-passport-service-centre/article22840054.ece,0.052,0.0,0.948,0.8356
52,2018-02-27,"A hub of SBI Exclusif, the State Bank of India vertical providing wealth management services, has opened in Madhapur here. The opening of the facility, the eighth one in Hyderabad, comes in the backdrop of SBI Exclusif Wealth Management completing a year of operations in the city.SBI Hyderabad Circle Chief General Manager J. Swaminathan inaugurated the hub, located at the premises of SBI InTouch branch in Madhapur. A release from the SBI Circle said it is the first hub to be located in SBI InTouch, which allows digital banking and instant account opening. The Madhapur premises will soon have a facility of ‘Digital Locker’ too. High net-worth individuals are said to be the target clientele of SBI Exclusif hub. Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/news/cities/Hyderabad/sbi-exclusif-hub-opens-in-madhapur/article22871902.ece,0.079,0.0,0.921,0.8977
53,2018-01-23,"The Income Tax Department on Tuesday cautioned people against indulging in illegal cash transactions including donating more than ₹2000 to political parties.In a bid to clean up election funding, the government early this year had notified ‘electoral bonds’ that can be bought from specified branches of the State Bank of India (SBI) and used to donate money to political parties.According to the scheme, no person should make a cash donation of over ₹2000 to a political party.The I-T Department, in advertisements issued in leading dailies on Tuesday, said a person should not “donate in excess of ₹2000 in cash to a registered trust/political party.”This is the first public advisory that the department or its policy-making body — the Central Board of Direct Taxes (CBDT) has issued vis-a-vis political donations.It is understood that the clause has been added in the I-T public advisory in the backdrop of the government notifying the electoral bonds scheme.The department also stipulated some more don’ts for the public like: “do not accept cash of ₹2 lakh or more in aggregate from a single person in a day or for one or more transactions relating to one event or occasion.“Do not receive or repay ₹20,000 or more in cash for transfer of immovable property.”The I-T Department also added that one should not pay “more than ₹10,000 in cash relating to expenditure of business or profession.”The taxman asked public to say “no to cash transactions” of all these kinds.It added that contravention of these threshold cash limits “may result in levy of tax/penalty.”“Go cashless. Go clean,” the advertisement underlined.The department also urged the public to inform it about such violations or any instance of black money or benami assets transaction to it over email “mailto:blackmoneyinfo@incometax.gov.in”\nblackmoneyinfo@incom etax.gov.in or to the jurisdictional Principal Commissioner of the department.The electoral bonds, which are being pitched as an alternative to cash donations made to political parties, will be available at specified branches of the SBI for 10 days each in months of January, April, July and October.The bonds, which would be valid for 15 days, will not carry the donor’s name even though the purchaser would have to fulfil KYC norms at the bank.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.
Printable version | Jun 7, 2018 2:47:36 AM | http://www.thehindu.com/news/national/do-not-donate-over-2000-in-cash-to-political-parties-income-tax-department/article22498916.ece
",http://www.thehindu.com/news/national/do-not-donate-over-2000-in-cash-to-political-parties-income-tax-department/article22498916.ece,0.039,0.029,0.932,0.4596
54,2018-01-02," One hundred and fifty-one automated teller machines (ATMs) of the State Bank of India, installed in several districts of Andhra Pradesh, were inaugurated on Monday.Chief General Manager of SBI Local Head Office Amaravati Mani Palvesan inaugurated the facilities remotely from the LHO here. The 151 machines were inaugurated under Phase-I of Project Naveen, an initiative of the Amaravati LHO to increase ATM penetration and improve quality of customer service, a press release said. Mr. Palvesan said the Amaravati Circle has 3,633 ATMs, spread across rural, semi-urban and metro centres of Andhra Pradesh. Of the 1,158 ATMs rollout target in the current financial year, 857 had been installed and operationalised. The remaining ATMs would be installed by January 31.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/news/cities/Hyderabad/sbi-opens-151-atms-in-ap/article22354316.ece,0.07,0.0,0.93,0.8655
55,2018-05-28," States have the leeway to cut petrol prices by ₹ 2.65 a litre and diesel by ₹ 2 a litre without any impact to their fiscal position, research arm of State Bank of India said.“Our analysis shows that at the current crude prices, and extending our analysis to 19 states (overall consumption share is 93% both in petrol and diesel), the states could have gained at least an additional ₹ 18,728 crore of revenue, based on an average crude oil basket of around $72 / barrel for FY19,” SBI Research said in a report.This translated into an additional revenue of ₹ 2,675 crore over and above the budget estimates of States revenue for every $1/ barrel increase in oil prices, it added.The research arm said that these revenue, if foregone, would not impact states fiscal position. “We estimate that, on an average, states can cut petrol prices by ₹2.65 /litre and diesel by ₹ 2/ litre, if the entire revenue gain was to be neutralised. This is the most plausible scenario under the current circumstances,” it added. SBI Research noted that one suggestion to further rationalise the petrol and diesel prices was to consider a pricing mechanism where value added tax was imposed on base price only by states and not on prices inclusive of Centre’s tax.“If this was the case, diesel prices could further reduce by ₹3.75 /litre and petrol prices by ₹5.75/ litre. However, if this was to happen, the State will have to forego ₹ 34,627 crore of tax revenue / 0.2% of consolidated fiscal deficit of states. This will be a permanent loss of revenue to states,” it added.The firm said Centre charges a fixed excise duty of ₹19.48 per litre on petrol and ₹15.33 per litre on diesel. However, a big part of the price rise comes from the State side, it added.If the Centre cuts the excise by Re 1, the loss of revenue would be to the tune of ₹ 10,725 crore for every Re 1 cut in Central Excise and the amount will become twice if it cuts the excise duty by ₹2. This would push up the deficit of Centre, unlike states, it added.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/Industry/sbi-research-arm-feels-states-have-leeway-to-cut-petrol-diesel-prices/article24014298.ece,0.044,0.082,0.874,-0.8932
56,2018-03-12,"The State Bank of India on Tuesday reduced its charges on non-maintenance of an average monthly balance (AMB) in savings accounts by up to 75%, effective April 1.The charges for non-maintenance of AMB for customers in metro and urban centres have been reduced from a maximum of ₹50 per month plus goods and services tax (GST), to ₹15 per month plus GST. The above revision will benefit 25 crore bank customers.For semi-urban and rural centres, the charges have been reduced from ₹40 per month plus GST to ₹12 and ₹10 per month plus GST, respectively, the bank said in a release.“We have reduced these charges taking into account the feedback and sentiments of our customers,” SBI’s managing director (retail and digital banking) P.K. Gupta said.“The bank has always focused on keeping the interests of its customers first and this is one of our many efforts towards fulfilling customers’ expectations,” he said.







 SBI also offers its customers to shift from a regular savings bank account to basic savings bank deposit account (BSBD) on which no charges are levied.A customer always has the option of converting the regular savings bank account to a BSBD account free of charge, in case he desires to avail basic savings bank facilities without being subject to maintenance of AMB, Gupta said.The lender has 41 crore savings bank accounts, out of which 16 crore accounts under the Pradhan Mantri Jan Dhan Yojna/BSBD, and of pensioners/minors/social security benefit holders are already exempted from charges on non- maintenance of minimum balance.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/Industry/sbi-reduces-charges-for-non-maintenance-of-minimum-balance/article23186767.ece,0.092,0.052,0.857,0.9259
57,2018-03-15,"State Bank of India on Tuesday reduced the penalty charges on non-maintenance of average monthly balance by up to 75% from April 1 as the measure had faced public backlash for raking in huge profits by way of penal charges.However, the bank has not lowered the monthly minimum balance requirement, which has been retained at Rs. 3,000 for metro customers, at Rs. 2,000 for semi-urban accounts, and at Rs. 1,000 for rural accounts.Fee income",http://www.thehindu.com/todays-paper/tp-business/sbi-cuts-minimum-balance-penalty/article23231424.ece,0.096,0.064,0.84,0.1456
58,2018-03-13,"The CBI filed an FIR against a Mumbai resident on Monday for allegedly spending $1.41 million (Rs. 9.1 crore) on British e-commerce websites using a foreign travel card issued by the State Bank of India with a spending limit of $200 (Rs. 13,000).The SBI had filed a complaint with the CBI alleging that its NRI Seawoods branch in Navi Mumbai had issued foreign travel cards. Yalamanchili Software Exports Ltd provided the prepaid application and MPhasis gave the database support resources.The complaint said, “On February 28, 2017, the Chief Operating Officer of Yalamanchili Software Exports Ltd reported the incident to the bank.” Authorities noticed that the balance in the prepaid card system had been altered fraudulently for authorisation of three foreign travel cards belonging to a single individual.The complainant said, “The authorisations took place over the e-commerce websites of four merchants and involve around 374 transactions amounting to $1.41 million. These transactions have happened over a period of three months: from November 8, 2016 to February 12, 2017.”",http://www.thehindu.com/todays-paper/tp-national/tp-mumbai/cbi-books-man-for-spending-141-m-online-using-sbi-card/article23167560.ece,0.016,0.037,0.947,-0.34
59,2018-01-08,"When theatre artist, HT Rama, visited the Nenapu Museum, she was emotional. The museum was set up to house memorablia from State Bank of Mysore after its merger with State Bank of India in April 2017. “For decades I had an account at SBM, KG Road, although I stay in Girinagar,” she said. “I am so happy that the authorities have preserved memories with Nenapu, which means memories in Kannada.”With a heritage tag, the 104-year-old SBM was established under the patronage of Mysore Maharaja Krishna Raja Wadiyar IV. “I am happy to take forward the foresight of our Divan M Visvesvaraya to start a bank that would auger well for the welfare of Karnataka,” the king announced at the Economic Conference in 1912 when the decision to start the Bank of Mysore Limited (later changed to the State Bank of Mysore) was taken.







 This is just one of the many interesting details of SBM history displayed at Nenapu within the SBI premises at the Mysore Bank Circle, KG Road.When the SBM merger was a few months away, some senior SBM executives, came forward with the idea of setting up a museum of SBM memories.Some of the meticulously-sourced history of written records and memorabilia includes Bank of Mysore’s primary influence on the State economy, SBM’s appointment as an agent of RBI in 1953 to undertake government business and treasury operations, its transition to becoming a subsidiary of SBI in 1960, to its progressive growth and uninterrupted profits since 1913.







 The Bank of Mysore Limited was started with Rs. 20 lakh advanced as capital by Krishnaraja Wadiyar in its first building allotted in 1913 in Bengaluru. The SBM branch office operated in this historic stone building on KG Road till the merger. The Bank of Mysore shifted to the massive stone building with a beautiful porch constructed in 1923. Its 150-feet long hall is decorated with steel pillars and arches sourced from England.Mysore Bank Circle too gets its name after the oldest bank of Karnataka and its 93-year-old historic building. The museum has a lot of curious visitors, said an SBI executive.







 “I had a 36-year-old connect with SBM. Our attachment pushed us into celebrating memories with a permanent museum.It took 72 days to have the four rooms ready,” Suresh Savekar S, one of the SBM executives, said. Putting the collection together was not an easy task. Taking hints and direction from old SBM souvenirs, A Shashidhar, one of the Nenapu Museum team said, “we didnt leave any stone unturned to have our Nenapu in place.” Referring to Nenapu’s rare inclusions he said, there was an unused cheque by Kannada poet DV Gundappa and Sir M Visveswaraya’s chequebook among others.”While the majestic Mysore Bank stone structure is declared a heritage building, the core Nenapu museum committee says, “The SBI’s Kolkata museum was an eye-opener for us in this endeavour.”Where we discover hidden and not so hidden nooks and crannies in the cityReceive the best of The Hindu delivered to your inbox everyday!",http://www.thehindu.com/life-and-style/museum-of-memories/article22396994.ece,0.083,0.012,0.905,0.9879
60,2018-01-08," In what is certainly a first in the public sector banking space, State Bank of India (SBI), the country’s largest lender, has now prescribed a dress code for its entire staff, along with grooming guidelines and etiquette tips.In a communication to all its employees on January 6, the human resources department of SBI said: “In order to ensure an acceptable level of decorum in work place is maintained (sic), all employees should adhere to a model dress code.” The communication has been reviewed by The Hindu.“One of the key elements that contributes to the emotional value and image of a service brand is the way its representatives carry themselves while interacting with customers, associates and other relevant constituents,” the circular said. “Every employee is a Brand Ambassador for the Bank and his or her appearance and demeanour have an impact on the image of the Bank.”The circular also asked staff to wear clean shoes and not slippers and said that “T-Shirts, Jeans and sneakers/sports shoes etc. should not be part of attire.’ Senior male staff in the administrative offices have been asked to wear ‘smart formals’ or ‘smart semi-formals’ and a tie while meeting customers. For senior female employees in the administrative offices, the circular mandated formal Indian or western wear.It had grooming suggestions too: “Avoid unkempt look (unshaven/ruffled hair”; “practice adequate personal hygiene to keep bad breath/body odour away”; and “keep footwear clean at all times”. Other tips included: same colour for shoes and belts, matching socks for trousers, plain ties for check shirts and ties with designs for plain shirts, suits should be from the same fabric length, and “shirt sleeve should exceed the suit/blazer sleeve length by half an inch”.The tips on social etiquette included a strong injunction against belching, especially “when in a meeting or among others; it is highly irritating.” It also advised the staff against “slipping into common language in a formal meeting” as “it is considered unprofessional”.The state-run lender, which now commands over 20% market share after it merged five associate banks and Bharatiya Mahila Bank with itself in April 2016, has about 2.69 lakh employees and over 24,000 branches.Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/Industry/avoid-belching-at-meetings-sbi-tells-staff/article22399428.ece,0.075,0.009,0.916,0.9686
61,2018-02-20," The recent multi-crore fraud at Punjab National Bank found its reference during the Canada-India Mumbai Business Forum on Tuesday, when a delegate raised the issue of corporate governance being given importance in Canada and how it appeared that the same was not being followed in India, thus giving rise to fraudulent practices.Siddhartha Sengupta, deputy managing director (international banking), State Bank of India (SBI), a panelist discussing ‘Positioning Canadian Strengths in the context of India’s policy agenda’, termed the incident as failure of key controls, while responding to the delegate.“Ethics and risk mean different things for different people. What it means to me as the chairman of the board may not mean the same to a front line officer,” he said.He said that at SBI, ‘a huge amount’ of work has been done in the risk management space. “We need to break risk down to an actionable item that people understand. We talk about processes and e-control, but there was a failure of key controls in the recent incident,” Mr. Sengupta said, without naming PNB. Last week, the second largest lender of the country informed the exchanges about ₹11,500 crore worth of unauthorised transactions after fraudulent letters of undertaking were issued from a branch in Mumbai to secure overseas credit.Mr. Sengupta added that often, the four-eye, six-eye or the sixteen-eye principle — a requirement that a set of individuals review and approve a course of action. “But if those sixteen eyes get together and decide to bring down something, it will come down despite whatever risk management [practices] you have,” he added.“But just because an incident like this has happened, it does not mean that compliance of key controls have lost its importance. It only means that we need to think in terms of additional layers of security and control.”Kashmira Mewawala, head, business development and chief ethics counselor, Tata Capital Financial Services Ltd., said she had seen a rise in adherence to corporate governance and in actually ensuring that people are operating in an ethical way.“I am seeing a substantial increase on this with Indian companies right now. SBI recently appointed a group ethics officer. So, I am seeing that people have begun to realise that this is extremely important and that it is the basis of everything we do.” Referring to the need for institutions that train people in corporate governance, Ms. Mewawala said that India did have a lot of such institutions who do it for independent directors. Receive the best of The Hindu delivered to your inbox everyday!Please enter a valid email address.",http://www.thehindu.com/business/pnb-fraud-due-to-failure-of-controls/article22809088.ece,0.095,0.054,0.851,0.9609
